# kp=36.0  ki=0.0  kd=0.0  base=90.0
# calib_factors  f1=1.0000  f2=1.0000  f3=1.0000  f4=1.0000
time,yaw,err_deg,diff,fl,rl,fr,rr,phase
1.2589989637490362e-06,-153.0255678886,0.0,0.0,90.0,90.0,90.0,90.0,pid
0.02005467599883559,-153.0281086018559,0.002540713255910987,-0.09146567721279553,89.9085343227872,89.9085343227872,90.0914656772128,90.0914656772128,pid
0.040108851999320905,-153.0300860564141,0.004518167814097751,-0.16265404130751904,89.83734595869248,89.83734595869248,90.16265404130752,90.16265404130752,pid
0.060163804999319836,-153.05195218538182,0.026384296781827743,-0.9498346841457987,89.0501653158542,89.0501653158542,90.9498346841458,90.9498346841458,pid
0.08021931399889581,-153.06897026520704,0.043402376607048154,-1.5624855578537336,88.43751444214627,88.43751444214627,91.56248555785373,91.56248555785373,pid
0.10027535999870452,-153.05807551791577,0.032507629315773556,-1.170274655367848,88.82972534463215,88.82972534463215,91.17027465536785,91.17027465536785,pid
0.1203308879994438,-153.04959681506276,0.024028926462762,-0.865041352659432,89.13495864734057,89.13495864734057,90.86504135265943,90.86504135265943,pid
0.14038904399967578,-152.99852568849303,-0.0270422001069619,0.9735192038506284,90.97351920385063,90.97351920385063,89.02648079614937,89.02648079614937,pid
0.16044579299887118,-152.9587828115803,-0.06678507701968783,2.404262772708762,92.40426277270876,92.40426277270876,87.59573722729124,87.59573722729124,pid
0.18050063599912392,-152.92404425405988,-0.10152363454011493,3.6548508434441374,93.65485084344414,93.65485084344414,86.34514915655586,86.34514915655586,pid
0.20055488599973614,-152.8970090821252,-0.12855880647478557,4.6281170330922805,94.62811703309228,94.62811703309228,85.37188296690772,85.37188296690772,pid
0.22060987599979853,-152.887401657756,-0.13816623084400703,4.973984310384253,94.97398431038425,94.97398431038425,85.02601568961575,85.02601568961575,pid
0.24066490399854956,-152.87992451702635,-0.14564337157364093,5.243161376651074,95.24316137665107,95.24316137665107,84.75683862334893,84.75683862334893,pid
0.2607209489997331,-152.89824461754475,-0.12732327105524632,4.583637757988868,94.58363775798887,94.58363775798887,85.41636224201113,85.41636224201113,pid
0.2807747919996473,-152.9125009568768,-0.11306693172318205,4.070409542034554,94.07040954203455,94.07040954203455,85.92959045796545,85.92959045796545,pid
0.3008300049987156,-153.0150698869545,-0.01049800164548742,0.37792805923754713,90.37792805923755,90.37792805923755,89.62207194076245,89.62207194076245,pid
0.32088419899992005,-153.09489196956704,0.0693240809670499,-2.495666914813796,87.5043330851862,87.5043330851862,92.4956669148138,92.4956669148138,pid
0.3409379679997073,-153.2472109270162,0.2216430384162038,-7.979149382983337,82.02085061701666,82.02085061701666,97.97914938298334,97.97914938298334,pid
0.3609934209998755,-153.365766106169,0.3401982175689966,-12.247135832483877,77.75286416751612,77.75286416751612,100.0,100.0,pid
0.3810508930000651,-153.51013505581045,0.48456716721045723,-17.44441801957646,72.55558198042354,72.55558198042354,100.0,100.0,pid
0.40110519799964095,-153.62247335329423,0.5969054646942311,-21.48859672899232,68.51140327100768,68.51140327100768,100.0,100.0,pid
0.4211621139984345,-153.72515977435694,0.699591885756945,-25.18530788725002,64.81469211274998,64.81469211274998,100.0,100.0,pid
0.4412168829985603,-153.80506763639292,0.7794997477929257,-28.061990920545327,61.93800907945467,61.93800907945467,100.0,100.0,pid
0.46127170699946873,-153.82152183961813,0.7959539510181344,-28.654342236652838,61.34565776334716,61.34565776334716,100.0,100.0,pid
0.48132825199900253,-153.83432857409406,0.8087606854940645,-29.115384677786324,60.884615322213676,60.884615322213676,100.0,100.0,pid
0.5013838169998053,-153.75790260100663,0.7323347124066402,-26.364049646639046,63.635950353360954,63.635950353360954,100.0,100.0,pid
0.5214369559998886,-153.69842965048153,0.6728617618815349,-24.223023427735257,65.77697657226474,65.77697657226474,100.0,100.0,pid
0.541488983999443,-153.55433358343433,0.528765694834334,-19.035565014036024,70.96443498596398,70.96443498596398,100.0,100.0,pid
0.5615445119983633,-153.44216718959774,0.41659930099774556,-14.99757483591884,75.00242516408116,75.00242516408116,100.0,100.0,pid
0.581598168999335,-153.35487969218715,0.32931180358716006,-11.855224929137762,78.14477507086224,78.14477507086224,100.0,100.0,pid
0.601653677998911,-153.17640900859487,0.1508411199948796,-5.430280319815665,84.56971968018433,84.56971968018433,95.43028031981567,95.43028031981567,pid
0.6217071319988463,-153.03752483191087,0.011956943310877932,-0.43044995919160556,89.5695500408084,89.5695500408084,90.4304499591916,90.4304499591916,pid
0.6417620299998816,-152.87479824092364,-0.1507696476763556,5.427707316348801,95.4277073163488,95.4277073163488,84.5722926836512,84.5722926836512,pid
0.6618189089986117,-152.7481425739032,-0.2774253146967851,9.987311329084264,99.98731132908426,99.98731132908426,80.01268867091574,80.01268867091574,pid
0.6818754359992454,-152.62035248042366,-0.40521540817633195,10.0,100.0,100.0,75.41224530565205,75.41224530565205,pid
0.7019294459987577,-152.52091073425728,-0.5046571543427092,10.0,100.0,100.0,71.83234244366247,71.83234244366247,pid
0.7219858989992645,-152.472731491093,-0.5528363975070079,10.0,100.0,100.0,70.09788968974772,70.09788968974772,pid
0.7420431659993483,-152.43523458836998,-0.5903333002300144,10.0,100.0,100.0,68.74800119171948,68.74800119171948,pid
0.7620996009991359,-152.5318358931444,-0.4937319954555903,10.0,100.0,100.0,72.22564816359875,72.22564816359875,pid
0.7821564429996215,-152.60701735371563,-0.41855053488436056,10.0,100.0,100.0,74.93218074416302,74.93218074416302,pid
0.8022134699986054,-152.80274786882484,-0.2228200197751562,8.021520711905623,98.02152071190562,98.02152071190562,81.97847928809438,81.97847928809438,pid
0.822270070999366,-152.95507147786017,-0.07049641073982116,2.5378707866335617,92.53787078663356,92.53787078663356,87.46212921336644,87.46212921336644,pid
0.8423260239997035,-153.21718022360585,0.19161233500585695,-6.89804406021085,83.10195593978915,83.10195593978915,96.89804406021085,96.89804406021085,pid
0.862382698998772,-153.42117445983723,0.39560657123723786,-14.241836564540563,75.75816343545944,75.75816343545944,100.0,100.0,pid
0.8824409849985386,-153.8099277119476,0.7843598233476143,-28.236953640514116,61.763046359485884,61.763046359485884,100.0,100.0,pid
0.9024957349993201,-154.11242161733986,1.086853728739868,-39.12673423463525,50.87326576536475,50.87326576536475,100.0,100.0,pid
0.922559093000018,-154.41401919980592,1.3884513112059267,-49.98424720341336,40.01575279658664,40.01575279658664,100.0,100.0,pid
0.9426232659989182,-154.64872607236734,1.6231581837673446,-58.433694615624404,31.566305384375596,31.566305384375596,100.0,100.0,pid
0.9626813769991713,-154.8516507393347,1.826082850734707,-65.73898262644946,24.261017373550544,24.261017373550544,100.0,100.0,pid
0.9827430609984731,-155.00959862507503,1.9840307364750345,-71.42510651310124,18.57489348689876,18.57489348689876,100.0,100.0,pid
1.0028038000000379,-155.08803189179034,2.0624640031903425,-74.24870411485233,15.75129588514767,15.75129588514767,100.0,100.0,pid
1.02286415099843,-155.14906838303006,2.1235004944300613,-76.4460177994822,13.553982200517794,13.553982200517794,100.0,100.0,pid
1.0429239279983449,-155.10761682933554,2.0820489407355467,-74.95376186647968,15.046238133520319,15.046238133520319,100.0,100.0,pid
1.0629822060000151,-155.07536056071328,2.049792672113284,-73.79253619607823,16.20746380392177,16.20746380392177,100.0,100.0,pid
1.0830390020000777,-154.9613211309639,1.9357532423639157,-69.68711672510096,20.312883274899036,20.312883274899036,100.0,100.0,pid
1.1030951319989981,-154.87257275794215,1.8470048693421575,-66.49217529631767,23.50782470368233,23.50782470368233,100.0,100.0,pid
1.1231510219986376,-154.68280768538943,1.6572397967894403,-59.66063268441985,30.339367315580148,30.339367315580148,100.0,100.0,pid
1.1432071149993135,-154.53512039616334,1.5095525075633418,-54.343890272280305,35.656109727719695,35.656109727719695,100.0,100.0,pid
1.1632604309997987,-154.29570164373465,1.2701337551346512,-45.724815184847444,44.275184815152556,44.275184815152556,100.0,100.0,pid
1.1833177089993114,-154.10933396389677,1.0837660752967793,-39.01557871068405,50.98442128931595,50.98442128931595,100.0,100.0,pid
1.2033754679996491,-153.88551437423808,0.8599464856380905,-30.95807348297126,59.04192651702874,59.04192651702874,100.0,100.0,pid
1.2234291730001132,-153.71136028463724,0.6857923960372432,-24.688526257340754,65.31147374265925,65.31147374265925,100.0,100.0,pid
1.2434875429989916,-153.4550821147794,0.42951422617940693,-15.46251214245865,74.53748785754135,74.53748785754135,100.0,100.0,pid
1.2635458019994985,-153.2556390189762,0.23007113037621707,-8.282560693543815,81.71743930645619,81.71743930645619,98.28256069354381,98.28256069354381,pid
1.2836025429987785,-152.98989884290717,-0.035669045692827694,1.284085644941797,91.2840856449418,91.2840856449418,88.7159143550582,88.7159143550582,pid
1.3036593580000044,-152.78308625026176,-0.24248163833823355,8.729338980176408,98.72933898017641,98.72933898017641,81.27066101982359,81.27066101982359,pid
1.3237169320000248,-152.55478824663652,-0.47077964196347466,10.0,100.0,100.0,73.05193288931491,73.05193288931491,pid
1.3437722660000873,-152.3771349525499,-0.6484329360500851,10.0,100.0,100.0,66.65641430219694,66.65641430219694,pid
1.3638276919991767,-152.2668238439952,-0.7587440446047822,10.0,100.0,100.0,62.68521439422784,62.68521439422784,pid
1.3838850259999163,-152.18096578009536,-0.8446021085046311,10.0,100.0,100.0,59.59432409383328,59.59432409383328,pid
1.4039398039985826,-152.25644328804904,-0.7691246005509527,10.0,100.0,100.0,62.311514380165704,62.311514380165704,pid
1.423999859000105,-152.3151985943693,-0.710369294230702,10.0,100.0,100.0,64.42670540769473,64.42670540769473,pid
1.4440573769988987,-152.52101158407729,-0.5045563045227084,10.0,100.0,100.0,71.8359730371825,71.8359730371825,pid
1.4641135629990458,-152.68117434130565,-0.3443935472943451,10.0,100.0,100.0,77.60183229740358,77.60183229740358,pid
1.4841710259988758,-152.95829848912928,-0.06726939947071742,2.421698380945827,92.42169838094583,92.42169838094583,87.57830161905417,87.57830161905417,pid
1.5042277299999114,-153.17396084322544,0.1483929546254501,-5.342146366516204,84.6578536334838,84.6578536334838,95.3421463665162,95.3421463665162,pid
1.5242899320001015,-153.34184032748567,0.3162724388856759,-11.385807799884333,78.61419220011567,78.61419220011567,100.0,100.0,pid
1.5443492459999106,-153.69483676686096,0.669268878260965,-24.09367961739474,65.90632038260526,65.90632038260526,100.0,100.0,pid
1.5644086719985353,-153.969548267314,0.9439803787140022,-33.98329363370408,56.01670636629592,56.01670636629592,100.0,100.0,pid
1.584466911999698,-154.27735009608526,1.2517822074852631,-45.06415946946947,44.93584053053053,44.93584053053053,100.0,100.0,pid
1.6045245599998452,-154.5168857308184,1.4913178422183933,-53.68744231986216,36.31255768013784,36.31255768013784,100.0,100.0,pid
1.6245827639995696,-154.76175511616202,1.7361872275620271,-62.50274019223298,27.497259807767023,27.497259807767023,100.0,100.0,pid
1.644639707999886,-154.95231035581799,1.9267424672179914,-69.36272881984769,20.63727118015231,20.63727118015231,100.0,100.0,pid
1.6646972639991873,-155.04597805514103,2.0204101665410406,-72.73476599547746,17.26523400452254,17.26523400452254,100.0,100.0,pid
1.6847562449984252,-155.11887862558245,2.0933107369824597,-75.35918653136855,14.64081346863145,14.64081346863145,100.0,100.0,pid
1.7048178919994825,-155.07649484154615,2.0509269529461562,-73.83337030606162,16.166629693938376,16.166629693938376,100.0,100.0,pid
1.724877557999207,-155.04351460916027,2.017946720560275,-72.64608194016989,17.353918059830107,17.353918059830107,100.0,100.0,pid
1.7449380759990163,-154.94795638539333,1.9223884967933316,-69.20598588455994,20.794014115440064,20.794014115440064,100.0,100.0,pid
1.7649976299999253,-154.87359498632773,1.848027097727737,-66.52897551819854,23.471024481801464,23.471024481801464,100.0,100.0,pid
1.785056981998423,-154.72931913336305,1.7037512447630547,-61.33504481146997,28.66495518853003,28.66495518853003,100.0,100.0,pid
1.805116128998634,-154.6170413262494,1.5914734376493982,-57.293043755378335,32.706956244621665,32.706956244621665,100.0,100.0,pid
1.8251752219985065,-154.43309296651873,1.4075250779187343,-50.670902805074434,39.329097194925566,39.329097194925566,100.0,100.0,pid
1.845233461999669,-154.28994497718503,1.2643770885850358,-45.51757518906129,44.48242481093871,44.48242481093871,100.0,100.0,pid
1.8652925359983783,-154.07942585484747,1.0538579662474774,-37.93888678490919,52.06111321509081,52.06111321509081,100.0,100.0,pid
1.8853505909992236,-153.91560174223858,0.8900338536385846,-32.041218730989044,57.958781269010956,57.958781269010956,100.0,100.0,pid
1.9054086830001324,-153.66104602174156,0.6354781331415609,-22.87721279309619,67.12278720690381,67.12278720690381,100.0,100.0,pid
1.925464979998651,-153.4629573318116,0.43738944321160034,-15.746019955617612,74.25398004438239,74.25398004438239,100.0,100.0,pid
1.945522684000025,-153.22365481000412,0.19808692140412631,-7.131129170548547,82.86887082945145,82.86887082945145,97.13112917054855,97.13112917054855,pid
1.9655803799996647,-153.03742026348706,0.011852374887070027,-0.426685495934521,89.57331450406548,89.57331450406548,90.42668549593452,90.42668549593452,pid
1.9856369089993677,-152.80101447101924,-0.22455341758075065,8.083923032907023,98.08392303290702,98.08392303290702,81.91607696709298,81.91607696709298,pid
2.0056951959995786,-152.61701731609097,-0.4085505725090286,10.0,100.0,100.0,75.29217938967497,75.29217938967497,pid
2.025751096000022,-152.44080667700663,-0.58476121159336,10.0,100.0,100.0,68.94859638263904,68.94859638263904,pid
2.045809086999725,-152.30365697120556,-0.7219109173944389,10.0,100.0,100.0,64.0112069738002,64.0112069738002,pid
2.065867318999153,-152.23631031868354,-0.7892575699164581,10.0,100.0,100.0,61.58672748300751,61.58672748300751,pid
2.085930142999132,-152.1838883001353,-0.8416795884647001,10.0,100.0,100.0,59.699534815270795,59.699534815270795,pid
2.1059888009986025,-152.26889571911192,-0.7566721694880698,10.0,100.0,100.0,62.75980189842949,62.75980189842949,pid
2.1260486249993846,-152.3350544226306,-0.6905134659693886,10.0,100.0,100.0,65.14151522510201,65.14151522510201,pid
2.1461070789991936,-152.54282566139142,-0.4827422272085755,10.0,100.0,100.0,72.62127982049128,72.62127982049128,pid
2.166165810998791,-152.70452184752384,-0.3210460410761584,10.0,100.0,100.0,78.4423425212583,78.4423425212583,pid
2.186224506000144,-152.92946910635533,-0.09609878224466684,3.459556160808006,93.459556160808,93.459556160808,86.540443839192,86.540443839192,pid
2.206283645999065,-153.10453313787738,0.07896524927738824,-2.8427489739859766,87.15725102601402,87.15725102601402,92.84274897398598,92.84274897398598,pid
2.2263419329992757,-153.50632856075927,0.48076067215927765,-17.307384197733995,72.692615802266,72.692615802266,100.0,100.0,pid
2.246400479998556,-153.81902281143172,0.793454922831728,-28.56437722194221,61.43562277805779,61.43562277805779,100.0,100.0,pid
2.266458138999951,-154.1830680449539,1.1575001563539047,-41.67000562874057,48.32999437125943,48.32999437125943,100.0,100.0,pid
2.2865153339989774,-154.46637672221095,1.4408088336109586,-51.86911800999451,38.13088199000549,38.13088199000549,100.0,100.0,pid
2.306574232999992,-154.7288083872013,1.7032404986013034,-61.316657949646924,28.683342050353076,28.683342050353076,100.0,100.0,pid
2.32663126099942,-154.93302319365372,1.9074553050537304,-68.6683909819343,21.331609018065706,21.331609018065706,100.0,100.0,pid
2.346688900999652,-155.07162730634315,2.0460594177431517,-73.65813903875346,16.34186096124654,16.34186096124654,100.0,100.0,pid
2.3667484109992074,-155.17950339991202,2.153935511312028,-77.54167840723301,12.458321592766993,12.458321592766993,100.0,100.0,pid
2.3868087899991224,-155.18848417750903,2.162916288909031,-77.86498640072512,12.135013599274885,12.135013599274885,100.0,100.0,pid
2.406870891998551,-155.19547366547363,2.169905776873634,-78.11660796745082,11.883392032549182,11.883392032549182,100.0,100.0,pid
2.42693151200001,-155.12085474595344,2.095286857353443,-75.43032686472395,14.569673135276048,14.569673135276048,100.0,100.0,pid
2.446990021999227,-155.06279086570612,2.0372229771061257,-73.34002717582052,16.659972824179476,16.659972824179476,100.0,100.0,pid
2.467047587999332,-155.01760560227578,1.992037713675785,-71.71335769232826,18.28664230767174,18.28664230767174,100.0,100.0,pid
2.4871052269991196,-154.9011225988319,1.87555471023191,-67.51996956834876,22.480030431651244,22.480030431651244,100.0,100.0,pid
2.5071639039997535,-154.81046675377186,1.7848988651718685,-64.25635914618726,25.743640853812735,25.743640853812735,100.0,100.0,pid
2.5272213209991605,-154.62302625388048,1.5974583652804881,-57.50850115009757,32.49149884990243,32.49149884990243,100.0,100.0,pid
2.547279571999752,-154.47714684212477,1.4515789535247734,-52.25684232689184,37.74315767310816,37.74315767310816,100.0,100.0,pid
2.567336804999286,-154.3000951396257,1.2745272510257166,-45.8829810369258,44.1170189630742,44.1170189630742,100.0,100.0,pid
2.5873928339988197,-154.16231302432104,1.1367451357210427,-40.92282488595754,49.07717511404246,49.07717511404246,100.0,100.0,pid
2.6074513439998555,-153.91784248535893,0.8922745967589378,-32.12188548332176,57.87811451667824,57.87811451667824,100.0,100.0,pid
2.62751161199958,-153.72757316529913,0.7020052766991398,-25.272189961169033,64.72781003883097,64.72781003883097,100.0,100.0,pid
2.6475703999985853,-153.43338703267625,0.40781914407625663,-14.681489186745239,75.31851081325476,75.31851081325476,100.0,100.0,pid
2.667632519998733,-153.20440948272721,0.17884159412722056,-6.43829738857994,83.56170261142006,83.56170261142006,96.43829738857994,96.43829738857994,pid
2.6876921399998537,-152.902981412401,-0.12258647619898966,4.413113143163628,94.41311314316363,94.41311314316363,85.58688685683637,85.58688685683637,pid
2.7077465769998526,-152.6684572094715,-0.35711067912848193,10.0,100.0,100.0,77.14401555137465,77.14401555137465,pid
2.7278041609988577,-152.3931556286676,-0.63241225993238,10.0,100.0,100.0,67.23315864243432,67.23315864243432,pid
2.7478625789990474,-152.17889697679095,-0.8466709118090421,10.0,100.0,100.0,59.519847174874485,59.519847174874485,pid
2.7679179229999136,-152.00963553159627,-1.0159323570037202,10.0,100.0,100.0,53.42643514786607,53.42643514786607,pid
2.7879735629994684,-151.87790403704858,-1.147663851551414,10.0,100.0,100.0,48.6841013441491,48.6841013441491,pid
2.808032535998791,-151.9138704111291,-1.1116974774708979,10.0,100.0,100.0,49.97889081104768,49.97889081104768,pid
2.82809036099934,-151.94185900117597,-1.0837088874240237,10.0,100.0,100.0,50.986480052735146,50.986480052735146,pid
2.848148092998599,-152.07291205241896,-0.9526558361810373,10.0,100.0,100.0,55.704389897482656,55.704389897482656,pid
2.8682081019996986,-152.17491283048344,-0.8506550581165584,10.0,100.0,100.0,59.3764179078039,59.3764179078039,pid
2.8882292529997358,-152.50406210458186,-0.5215057840181316,10.0,100.0,100.0,71.22579177534726,71.22579177534726,pid
2.9082864669999253,-152.76074221731042,-0.2648256712895716,9.533724166424577,99.53372416642458,99.53372416642458,80.46627583357542,80.46627583357542,pid
2.9283450879993325,-153.15873518917425,0.1331673005742573,-4.794022820673263,85.20597717932674,85.20597717932674,94.79402282067326,94.79402282067326,pid
2.9484020979998604,-153.46844349782415,0.4428756092241599,-15.943521932069757,74.05647806793024,74.05647806793024,100.0,100.0,pid
2.96845711899914,-153.97370449032005,0.9481366017200514,-34.13291766192185,55.86708233807815,55.86708233807815,100.0,100.0,pid
2.988515805998759,-154.3669948526184,1.3414269640184102,-48.29137070466277,41.70862929533723,41.70862929533723,100.0,100.0,pid
3.0085744369989698,-154.78615193634627,1.7605840477462777,-63.381025718866,26.618974281134,26.618974281134,100.0,100.0,pid
3.0286332159994345,-155.11235476302548,2.086786874425485,-75.12432747931746,14.875672520682542,14.875672520682542,100.0,100.0,pid
3.0486896259990317,-155.3763529979691,2.350785109369099,-84.62826393728756,5.3717360627124435,5.3717360627124435,100.0,100.0,pid
3.0687461090001307,-155.58181076403702,2.5562428754370217,-90.0,0.0,0.0,100.0,100.0,pid
3.0888044809998974,-155.66675441419298,2.6411865255929854,-90.0,0.0,0.0,100.0,100.0,pid
3.108862852999664,-155.73286034365884,2.707292455058848,-90.0,0.0,0.0,100.0,100.0,pid
3.1289202809985,-155.7055280396545,2.6799601510545017,-90.0,0.0,0.0,100.0,100.0,pid
3.14897892999943,-155.68425575553667,2.658687866936674,-90.0,0.0,0.0,100.0,100.0,pid
3.1690375059988583,-155.562237610786,2.5366697221860193,-90.0,0.0,0.0,100.0,100.0,pid
3.1890955819999363,-155.46728142067943,2.441713532079433,-87.90168715485959,2.0983128451404127,2.0983128451404127,100.0,100.0,pid
3.2091527319989837,-155.26887079243951,2.2433029038395205,-80.75890453822274,9.241095461777263,9.241095461777263,100.0,100.0,pid
3.2292127329983487,-155.11443947548878,2.0888715868887857,-75.19937712799629,14.800622872003714,14.800622872003714,100.0,100.0,pid
3.2492703829993843,-154.84561147830917,1.8200435897091722,-65.5215692295302,24.4784307704698,24.4784307704698,100.0,100.0,pid
3.2693287169986434,-154.6363925643741,1.6108246757740972,-57.9896883278675,32.0103116721325,32.0103116721325,100.0,100.0,pid
3.2893877559999964,-154.33379274469684,1.3082248560968424,-47.096094819486325,42.903905180513675,42.903905180513675,100.0,100.0,pid
3.3094466459988325,-154.0983031609534,1.0727352723534125,-38.61846980472285,51.38153019527715,51.38153019527715,100.0,100.0,pid
3.329505869998684,-153.75620092155276,0.7306330329527668,-26.302789186299606,63.697210813700394,63.697210813700394,100.0,100.0,pid
3.349563963998662,-153.48998179041524,0.46441390181524866,-16.718900465348952,73.28109953465105,73.28109953465105,100.0,100.0,pid
3.3696205579999514,-153.1367028826892,0.11113499408921257,-4.0008597872116525,85.99914021278835,85.99914021278835,94.00085978721165,94.00085978721165,pid
3.389678763998745,-152.861744117514,-0.1638237710859869,5.897655759095528,95.89765575909553,95.89765575909553,84.10234424090447,84.10234424090447,pid
3.4097364509998442,-152.64776663233675,-0.3778012562632398,10.0,100.0,100.0,76.39915477452337,76.39915477452337,pid
3.429795247999209,-152.36687372871344,-0.6586941598865508,10.0,100.0,100.0,66.28701024408417,66.28701024408417,pid
3.449853804999293,-152.14827713773778,-0.8772907508622154,10.0,100.0,100.0,58.417532968960245,58.417532968960245,pid
3.4699131209999905,-151.95655119145883,-1.0690166971411657,10.0,100.0,100.0,51.51539890291804,51.51539890291804,pid
3.4899719749992073,-151.8073485675447,-1.218219321055301,10.0,100.0,100.0,46.144104442009166,46.144104442009166,pid
3.510028846998466,-151.78018343991494,-1.2453844486850585,10.0,100.0,100.0,45.166159847337894,45.166159847337894,pid
