# kp=5.8  ki=4.2  kd=0.1005  base=85.0
time,yaw,err_deg,diff,fl,rl,fr,rr
1.2040000001434237e-06,140.26579779395001,0.0,-0.0,85.0,85.0,85.0,85.0
0.020063045999904716,140.26579779395001,0.0,-0.0,85.0,85.0,85.0,85.0
0.040123702000073536,140.26579779395001,0.0,-0.0,85.0,85.0,85.0,85.0
0.06018206199996712,140.26579779395001,0.0,-0.0,85.0,85.0,85.0,85.0
0.0802413289998185,140.2785046209159,-0.012706826965882101,0.13843328217892154,85.13843328217892,85.13843328217892,84.86156671782108,84.86156671782108
0.10030098500010354,140.28839354775957,-0.022595753809554253,0.18357369068027474,85.18357369068028,85.18357369068028,84.81642630931972,84.81642630931972
0.12035929000012402,140.30371262928833,-0.03791483533831297,0.3028290427825473,85.30282904278255,85.30282904278255,84.69717095721745,84.69717095721745
0.14041807600005995,140.31563470158156,-0.049836907631544136,0.3591538818929254,85.35915388189292,85.35915388189292,84.64084611810708,84.64084611810708
0.1608009649999076,140.33921995742023,-0.07342216347021235,0.5587906695825728,85.55879066958258,85.55879066958258,84.44120933041742,84.44120933041742
0.18086130600022443,140.3572459679886,-0.09144817403858951,0.6450649820770847,85.64506498207709,85.64506498207709,84.35493501792291,84.35493501792291
0.20092057400006524,140.39795773188342,-0.13215993793340886,1.0059914692787415,86.00599146927874,86.00599146927874,83.99400853072126,83.99400853072126
0.2209778589999587,140.42963784869966,-0.1638400547496417,1.158303890280191,86.1583038902802,86.1583038902802,83.8416961097198,83.8416961097198
0.24103471899979922,140.47080935907965,-0.20501156512963803,1.461930987096336,86.46193098709634,86.46193098709634,83.53806901290366,83.53806901290366
0.2610927460000312,140.50285262229391,-0.23705482834390068,1.6220035462486182,86.62200354624862,86.62200354624862,83.37799645375138,83.37799645375138
0.2811503839998295,140.50618935845853,-0.2403915645085135,1.517775036976819,86.51777503697681,86.51777503697681,83.48222496302319,83.48222496302319
0.30120779900016714,140.50878611420373,-0.24298832025371553,1.5495982624525573,86.54959826245256,86.54959826245256,83.45040173754744,83.45040173754744
0.32126590000007127,140.5057246086975,-0.23992681474749133,1.5237030824590378,86.52370308245904,86.52370308245904,83.47629691754096,83.47629691754096
0.34132292599997527,140.50334214916637,-0.23754435521635742,1.5332971193848028,86.5332971193848,86.5332971193848,83.4667028806152,83.4667028806152
0.36138045300003796,140.47226449778006,-0.20646670383004562,1.2266603496660347,86.22666034966603,86.22666034966603,83.77333965033397,83.77333965033397
0.38143925699978354,140.44807724172466,-0.182279447774647,1.136263403151423,86.13626340315142,86.13626340315142,83.86373659684858,83.86373659684858
0.4014978949999204,140.36826307927458,-0.10246528532456978,0.4032645166590282,85.40326451665902,85.40326451665902,84.59673548334098,84.59673548334098
0.4215566249999938,140.306149040938,-0.04035124698799564,0.13508709335973285,85.13508709335973,85.13508709335973,84.86491290664027,84.86491290664027
0.4416141329998027,140.18157759088473,0.08422020306528566,-0.9074897577378306,84.09251024226216,84.09251024226216,85.90748975773784,85.90748975773784
0.46167184500018266,140.0846300955979,0.18116769835211244,-1.3466299080796067,83.6533700919204,83.6533700919204,86.3466299080796,86.3466299080796
0.48173081599998113,139.969786939391,0.29601085455900034,-2.127289277875268,82.87271072212474,82.87271072212474,87.12728927787526,87.12728927787526
0.5017908059999172,139.8804089098907,0.38538888405932425,-2.550542801851392,82.44945719814861,82.44945719814861,87.55054280185139,87.55054280185139
0.5218488690002232,139.81848298052188,0.44731481342813595,-2.80989225742818,82.19010774257183,82.19010774257183,87.80989225742817,87.80989225742817
0.5419073220000428,139.77028918431716,0.49550860963285004,-3.0623517321077656,81.93764826789223,81.93764826789223,88.06235173210777,88.06235173210777
0.5619667000000845,139.73405239937657,0.5317453945734485,-3.2574070474675585,81.74259295253245,81.74259295253245,88.25740704746755,88.25740704746755
0.5820263010000417,139.70585182578577,0.5599459681642429,-3.4278820060484994,81.5721179939515,81.5721179939515,88.4278820060485,88.4278820060485
0.6020851789999142,139.66357567306113,0.6022221208888823,-3.7943465395139615,81.20565346048603,81.20565346048603,88.79434653951397,88.79434653951397
0.6221430760001567,139.6306766107955,0.6351211831545243,-3.991692211991281,81.00830778800872,81.00830778800872,88.99169221199128,88.99169221199128
0.6422017700001561,139.59490723025513,0.6708905636948828,-4.270049406238586,80.72995059376142,80.72995059376142,89.27004940623858,89.27004940623858
0.6622601849999228,139.56707078000548,0.6987270139445343,-4.450620923412459,80.54937907658754,80.54937907658754,89.45062092341246,89.45062092341246
0.6823188230000596,139.56700835268987,0.6987894412601463,-4.3706953895561576,80.62930461044384,80.62930461044384,89.37069538955616,89.37069538955616
0.7023773119999532,139.56695977018816,0.6988380237618514,-4.4297818692726745,80.57021813072733,80.57021813072733,89.42978186927267,89.42978186927267
0.7224371170000268,139.61139690345755,0.6544008904924681,-4.004306256255743,80.99569374374425,80.99569374374425,89.00430625625575,89.00430625625575
0.7424961249998887,139.6459775069997,0.6198202869503007,-3.9053317875742417,81.09466821242576,81.09466821242576,88.90533178757424,88.90533178757424
0.7625544289999198,139.68178262296104,0.5840151709889767,-3.740721030921799,81.2592789690782,81.2592789690782,88.7407210309218,88.7407210309218
0.7826128080000672,139.70964745176005,0.5561503421899658,-3.665742502940401,81.3342574970596,81.3342574970596,88.6657425029404,88.6657425029404
0.802672019000056,139.71989744712704,0.5459003468229753,-3.740542967401271,81.25945703259873,81.25945703259873,88.74054296740127,88.74054296740127
0.8227308609998545,139.727874116323,0.5379236776270204,-3.750985824427237,81.24901417557277,81.24901417557277,88.75098582442723,88.75098582442723
0.8427885729997797,139.75822280176249,0.5075749921875286,-3.505624610347474,81.49437538965253,81.49437538965253,88.50562461034747,88.50562461034747
0.8628473959997791,139.7818424882607,0.48395530568930667,-3.4431247226040513,81.55687527739595,81.55687527739595,88.44312472260405,88.44312472260405
0.8829054590000851,139.85485985551117,0.41093793843884896,-2.8067337064535294,82.19326629354647,82.19326629354647,87.80673370645353,87.80673370645353
0.9029629299998305,139.9116831049829,0.3541146889671154,-2.5881214462642843,82.41187855373572,82.41187855373572,87.58812144626428,87.58812144626428
0.9230201599998509,139.96733997099386,0.2984578229561521,-2.296294751848844,82.70370524815115,82.70370524815115,87.29629475184885,87.29629475184885
0.943083760999798,140.01066668982722,0.25513110412279616,-2.128350083419188,82.87164991658081,82.87164991658081,87.12835008341919,87.12835008341919
0.9631477130001258,139.9808360853432,0.2849617086068008,-2.6918285188298468,82.30817148117015,82.30817148117015,87.69182851882985,87.69182851882985
0.9832094429998506,139.95762481344832,0.30817298050169484,-2.819277076012602,82.1807229239874,82.1807229239874,87.8192770760126,87.8192770760126
1.0032710619998397,139.93320781897413,0.33258997497588894,-2.9949600660091225,82.00503993399087,82.00503993399087,87.99496006600913,87.99496006600913
1.023331995999797,139.91420705658086,0.3515907373691505,-3.107658369238375,81.89234163076162,81.89234163076162,88.10765836923838,88.10765836923838
1.043390226000156,139.8994222684175,0.3663755255325043,-3.2031643512410124,81.79683564875899,81.79683564875899,88.20316435124101,88.20316435124101
1.0634500669998488,139.90697614905562,0.35882164489439106,-3.077660146353287,81.92233985364672,81.92233985364672,88.07766014635328,88.07766014635328
1.0835094829999434,139.91285460873945,0.3529431852105631,-3.081693635146642,81.91830636485336,81.91830636485336,88.08169363514664,88.08169363514664
1.1035717310001019,139.92632586898034,0.33947192496967205,-2.994133435669282,82.00586656433072,82.00586656433072,87.99413343566928,87.99413343566928
1.1236327759997948,139.9368085837135,0.3289892102365002,-2.976020830007619,82.02397916999239,82.02397916999239,87.97602083000761,87.97602083000761
1.1436918579997837,139.91828148049234,0.34751631345767464,-3.258095465688633,81.74190453431137,81.74190453431137,88.25809546568863,88.25809546568863
1.1637500699998782,139.90386376040556,0.36193403354445763,-3.3516234947464834,81.64837650525352,81.64837650525352,88.35162349474648,88.35162349474648
1.18380944799992,139.88628937787496,0.3795084160750548,-3.5013393408237152,81.49866065917628,81.49866065917628,88.50133934082372,88.50133934082372
1.203867973999877,139.87261310114096,0.3931846928090579,-3.594258819907462,81.40574118009253,81.40574118009253,88.59425881990747,88.59425881990747
1.2239260380001724,139.8556169328028,0.41018086114721086,-3.7440275602213595,81.25597243977865,81.25597243977865,88.74402756022135,88.74402756022135
1.24398285999996,139.84239062788942,0.42340716606059914,-3.837522755540614,81.16247724445938,81.16247724445938,88.83752275554062,88.83752275554062
1.2640432019998116,139.85115683469587,0.4146409592541431,-3.7114221051598615,81.28857789484015,81.28857789484015,88.71142210515985,88.71142210515985
1.2841037459998006,139.85797887627191,0.4078189176780995,-3.7159551430056212,81.28404485699438,81.28404485699438,88.71595514300562,88.71595514300562
1.304161884000223,139.84931049050593,0.4164873034440859,-3.878928093920053,81.12107190607995,81.12107190607995,88.87892809392005,88.87892809392005
1.3242267249997894,139.8425624657024,0.423235328247614,-3.9441005268806646,81.05589947311934,81.05589947311934,88.94410052688066,88.94410052688066
1.3442840849997992,139.82968962071843,0.4361081732315881,-4.0862029892507055,80.91379701074929,80.91379701074929,89.08620298925071,89.08620298925071
1.3643452599999364,139.8196697480212,0.44612804592881616,-4.167602897951846,80.83239710204815,80.83239710204815,89.16760289795185,89.16760289795185
1.384405415999936,139.84109941840515,0.4246983755448639,-3.9215352804773356,81.07846471952267,81.07846471952267,88.92153528047733,88.92153528047733
1.404462274999787,139.85777390588004,0.4080238880699767,-3.883004105683068,81.11699589431693,81.11699589431693,88.88300410568307,88.88300410568307
1.4245207089998075,139.89616440532743,0.36963338862258865,-3.5826806261230946,81.41731937387691,81.41731937387691,88.58268062612309,88.58268062612309
1.444578420000198,139.92604017815302,0.3397576157969979,-3.480679596485091,81.51932040351491,81.51932040351491,88.48067959648509,88.48067959648509
1.4646510580000722,139.94549161418539,0.3203061797646285,-3.447168758744653,81.55283124125535,81.55283124125535,88.44716875874465,88.44716875874465
1.484710843999892,139.960618132983,0.30517966096701343,-3.4067522132220778,81.59324778677792,81.59324778677792,88.40675221322208,88.40675221322208
1.5047699259998808,139.93808135915697,0.3277164347930466,-3.75377294816395,81.24622705183604,81.24622705183604,88.75377294816396,88.75377294816396
1.5248274710002079,139.9205438420481,0.345253951901924,-3.8595347837458305,81.14046521625417,81.14046521625417,88.85953478374583,88.85953478374583
1.544889479000176,139.91960111364722,0.34619668030279627,-3.8110226688936906,81.18897733110632,81.18897733110632,88.81102266889368,88.81102266889368
1.5649477460001435,139.91886760525344,0.3469301886965752,-3.8434566589207253,81.15654334107927,81.15654334107927,88.84345665892073,88.84345665892073
1.5850040129998888,139.94751867049172,0.31827912345829645,-3.5568482738174794,81.44315172618252,81.44315172618252,88.55684827381748,88.55684827381748
1.605062910000015,139.9698190268207,0.295978767129327,-3.4842790740001566,81.51572092599984,81.51572092599984,88.48427907400016,88.48427907400016
1.625121732000025,139.98082043373807,0.28497736021193987,-3.5010897217132264,81.49891027828677,81.49891027828677,88.50108972171323,88.50108972171323
1.6451797029999398,139.9893817210161,0.27641607293392667,-3.4869443313820767,81.51305566861792,81.51305566861792,88.48694433138208,88.48694433138208
1.6652380999998968,139.9655493320209,0.30024846192910104,-3.812771929550591,81.18722807044941,81.18722807044941,88.81277192955059,88.81277192955059
1.685295718999896,139.94700282543351,0.31879496851649947,-3.92071696870191,81.07928303129809,81.07928303129809,88.92071696870191,88.92071696870191
1.7053580779997901,139.93129533483145,0.3345024591185677,-4.0257625612344965,80.9742374387655,80.9742374387655,89.0257625612345,89.0257625612345
1.7254180859999906,139.91907312092238,0.3467246730276372,-4.108411757415385,80.89158824258462,80.89158824258462,89.10841175741538,89.10841175741538
1.745475316000011,139.94895039138302,0.3168474025669923,-3.7508771247245765,81.24912287527542,81.24912287527542,88.75087712472458,88.75087712472458
1.7655345650000527,139.9722042526896,0.2935935412604067,-3.673939038301867,81.32606096169813,81.32606096169813,88.67393903830187,88.67393903830187
1.7855929060001472,140.00681845380785,0.2589793401421616,-3.438069450670216,81.56193054932979,81.56193054932979,88.43806945067021,88.43806945067021
1.8056514320001043,140.03375658737184,0.23204120657817384,-3.339838069619895,81.6601619303801,81.6601619303801,88.3398380696199,88.3398380696199
1.825709717999871,140.04074355555355,0.2250542383964671,-3.4182349718651945,81.58176502813481,81.58176502813481,88.41823497186519,88.41823497186519
1.845765910999944,140.04618054955296,0.21961724439705677,-3.4129632322077006,81.5870367677923,81.5870367677923,88.4129632322077,88.4129632322077
1.8658234740000808,140.06184745533702,0.20395033861299794,-3.2880203968173394,81.71197960318266,81.71197960318266,88.28802039681734,88.28802039681734
1.885881722999784,140.07404044453517,0.1917573494148428,-3.2508640116912875,81.74913598830871,81.74913598830871,88.25086401169129,88.25086401169129
1.9059400639998785,140.10767147139836,0.15812632255165227,-2.961712882499413,82.03828711750059,82.03828711750059,87.96171288249941,87.96171288249941
1.9259956639998563,140.1338411007245,0.1319566932255043,-2.858410759254639,82.14158924074536,82.14158924074536,87.85841075925464,87.85841075925464
1.9460534680001729,140.1135506011169,0.1522471928331015,-3.221725133144099,81.7782748668559,81.7782748668559,88.2217251331441,88.2217251331441
1.966112067999802,140.09775920654937,0.1680385874006447,-3.304925831256213,81.69507416874379,81.69507416874379,88.30492583125621,88.30492583125621
1.9861705759999495,140.08546991093166,0.18032788301835012,-3.3738492474608517,81.62615075253915,81.62615075253915,88.37384924746085,88.37384924746085
2.0062288610001815,140.04286976151624,0.2229280324337708,-3.791580780231927,81.20841921976807,81.20841921976807,88.79158078023193,88.79158078023193
2.0262849800001277,140.00972004452296,0.25607774942704964,-3.958087532868407,81.0419124671316,81.0419124671316,88.9580875328684,88.9580875328684
2.0463445609998416,139.98518790484923,0.28060988910078777,-4.080812018665927,80.91918798133408,80.91918798133408,89.08081201866592,89.08081201866592
2.066403383999841,139.9660971138837,0.2997006800663087,-4.189529557087331,80.81047044291267,80.81047044291267,89.18952955708733,89.18952955708733
2.086460465000073,139.97792303233697,0.2878747616130397,-3.9902837010032863,81.00971629899671,81.00971629899671,88.99028370100329,88.99028370100329
